date,title,description,link,pub_date,category
2026-05-18,彭金隆南下訪視四家金融機構  揭示「三要一不」原則,金管會與高雄市政府共同設立的「亞洲資產管理中心高雄資產管理專區」（高雄專區）即將屆滿一周年，為瞭解各業別試辦業務推動情形，金管會主委彭金隆今（18日）南下實地訪視四家銀行...…,https://ec.ltn.com.tw/article/breakingnews/5441287,"Mon, 18 May 2026 19:32:49 +0800",財經
2026-05-18,避險資金轉抱美元！4月國銀人民幣存款跌至1068億、創近13年低,中央銀行公布4月底國銀人民幣存款餘額續創近13年新低。根據統計，4月底國銀人民幣存款餘額降至1067.88億元（人民幣，下同），月減36.09億元，主要受到中東戰事延燒、...…,https://ec.ltn.com.tw/article/breakingnews/5441290,"Mon, 18 May 2026 19:23:22 +0800",財經
2026-05-18,深耕印度30年 中信銀行印度GIFT City分行開幕,1996年即前進印度的中國信託銀行，深耕印度市場有成。近日印度古吉拉特邦金融特區（GIFT City）分行正式開幕，在國際金融布局再添關鍵據點，新德里分行更已成立30周年...…,https://ec.ltn.com.tw/article/breakingnews/5441263,"Mon, 18 May 2026 18:47:48 +0800",財經
2026-05-18,香港最大索賠之一！中國恆大清算人向PwC 求償2627億,〔財經頻道／綜合報導〕綜合外媒報導，中國房地產巨頭恆大集團（Evergrande）清算人18日在香港法院表示，已向全球四大會計師事務所之一的PwC International、PwC香港，以及P...…,https://ec.ltn.com.tw/article/breakingnews/5441214,"Mon, 18 May 2026 18:40:56 +0800",財經
2026-05-18,美伊談判持續？油價美元回檔  新台幣貶轉升、結束連4黑,半島電視台報導指出，伊朗表示將修改協議並持續談判，國際油價與美元指數同步自高檔回落，新台幣兌美元匯率午後貶幅顯著收斂，尾盤更一舉由貶翻升，終場收在31.545元、微升0....…,https://ec.ltn.com.tw/article/breakingnews/5441239,"Mon, 18 May 2026 18:32:55 +0800",財經
2026-05-18,中鋼通過經部A+計畫研發國產高強度車用鋼材 帶動汽零件技術升級,中鋼本月通過經濟部A+企業創新研發淬鍊計畫審議，將針對車輛輕量化與安全性提升等需求研發國產高強度車用鋼材技術，該技術能降低加工能耗可提升能源效率，期能帶動國內車輛零組件產...…,https://ec.ltn.com.tw/article/breakingnews/5441226,"Mon, 18 May 2026 18:16:17 +0800",財經
2026-05-18,身價數億卻超省！他為超級富豪諮詢數十年 做到「4件事」是成功共同點,〔財經頻道／綜合報導〕美國一名長期服務超高資產家族的財富管理專家指出，真正能讓財富延續數十年甚至跨世代傳承的關鍵，並非一次成功投資，而是長期累積的穩健決策與嚴謹的財務觀念。那些能夠維持富裕的家庭...…,https://ec.ltn.com.tw/article/breakingnews/5441181,"Mon, 18 May 2026 18:11:14 +0800",財經
2026-05-18,豐興鋼筋、廢鋼漲200元 市場買盤仍偏觀望,國內電爐大廠豐興（2015）今日開出本週盤價，廢鋼與鋼筋基價每公噸同步調漲200元，型鋼產品則維持平盤。管理層指出，此次廢鋼調漲，主要是反映上週國內其他鋼廠已率先調價，豐...…,https://ec.ltn.com.tw/article/breakingnews/5441212,"Mon, 18 May 2026 18:07:50 +0800",財經
2026-05-18,Skoda Kodiaq和Octavia Combi雙雄 強攻四輪傳動市場,瞄準休閒、越野市場需求，台灣Skoda最熱銷的Skoda Kodiaq休旅車和Octavia Combi旅行車款主攻4x4四輪傳動系統，開著Kodiaq和Octavia ...…,https://ec.ltn.com.tw/article/breakingnews/5441190,"Mon, 18 May 2026 17:50:41 +0800",財經
2026-05-18,首家整合半導體與全自動化細胞產線 博訊生技預計11月登錄興櫃,2013年成立的再生醫療CDMO廠商博訊生技，是台灣第一家成功整合半導體設備及AI自動化技術，該公司獲得漢民集團副董事長許金榮個人投資12%，預計今年11月申請公開發行並...…,https://ec.ltn.com.tw/article/breakingnews/5441174,"Mon, 18 May 2026 17:49:05 +0800",財經
