dt,0050_close,ma_gap,drawdown,exit_momentum,inst_0050_5d,foreign_0050_5d,margin_0050_balance_chg_5d,market_margin_balance_chg_5d,tdcc_0050_minority_chg_1w,tdcc_0050_major_chg_1w,foreign_shareholding_0050_ratio_chg_5d,short_0050_margin_balance_chg_5d,short_0050_sbl_balance_chg_5d,securities_lending_0050_volume_5d,day_trade_0050_volume_5d,dealer_tx_volume_5d,dealer_txo_volume_5d,tx_foreign_net_oi,tx_foreign_net_oi_chg_5d,txo_foreign_call_net_oi,txo_foreign_put_net_oi,txo_foreign_put_call_net_oi,txo_foreign_put_call_net_oi_chg_5d,smart_money_cost_20d,smart_money_cost_60d,smart_money_cost_gap_20d,smart_money_cost_gap_60d,smart_money_pressure_20d,smart_money_cost_risk,return_0050_1d,hist_var_0050_20d_5pct,realized_vol_0050_20d,realized_vol_0050_60d,realized_vol_ratio_20_60,tail_var_breach_risk,tail_vol_regime_risk,tail_risk_score,chip_inst_risk,chip_foreign_risk,chip_margin_risk,chip_market_margin_risk,chip_tdcc_risk,chip_foreign_shareholding_risk,chip_short_balance_risk,chip_securities_lending_risk,chip_day_trading_risk,chip_dealer_tx_risk,chip_dealer_txo_risk,chip_score,derivative_futures_foreign_risk,derivative_options_foreign_risk,derivative_score,total_risk_score,base_regime,execution_regime,portfolio_value
2025-01-16,49.51250076293945,0.04012941784099766,-0.031066492340222074,-0.005023863273892926,-21962227.0,-24435708.0,370.0,-321690.0,0.0,0.0,-0.8199999999999994,-126000.0,4261000.0,0.0,0.0,969350.0,4449358.0,-36211.0,4789.0,613.0,7083.0,6470.0,1311.0,49.982388921596176,49.278605928100156,-0.009401074434313261,0.004746376859372958,52198587.0,0,0.020350318516402455,-0.015331360123915233,0.22163912313467896,0.18658904568471812,1.1878463835930937,0,0,0,1,1,1,0,0,1,1,0,0,1,1,7,0,1,1,8,golden1,golden1,1013707.1406321276
2025-01-17,49.07500076293945,0.030102839002014825,-0.039628136431494654,-0.013567823860513473,-22980265.0,-25418587.0,168.0,-274374.0,0.0,0.0,-0.9799999999999995,-60000.0,2071000.0,0.0,0.0,971466.0,4593584.0,-31863.0,10085.0,1969.0,7215.0,5246.0,-634.0,49.98239162289729,49.278605928100156,-0.018154210522854486,-0.004131715200258901,52198485.0,0,-0.00883615235058921,-0.015331360123915233,0.218201735996149,0.18699112460126807,1.1669095870803126,0,0,0,1,1,1,0,0,1,1,0,0,1,1,7,0,0,0,7,golden1,golden1,1017917.780186828
2025-01-20,49.57500076293945,0.03965146924977492,-0.029843400327183134,0.02006177611996307,-6371508.0,-16270102.0,4.0,-130708.0,0.0,0.0,-0.6200000000000001,23000.0,-945000.0,0.0,0.0,915388.0,3867764.0,-34721.0,8638.0,942.0,6403.0,5461.0,824.0,49.971643550013006,49.282111540710595,-0.007937357246947108,0.005943114308057051,53613313.0,0,0.010188486851284706,-0.015331360123915233,0.21749462531982972,0.18766185277276293,1.158970894224256,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,1,4,golden1,golden1,1028265.5241459664
2025-01-21,49.67499923706055,0.0407963701385341,-0.02788648296696561,0.015848623456003352,-5982500.0,-12193696.0,-73.0,-139275.0,0.0,0.0,-0.33999999999999986,46000.0,-1306000.0,0.0,0.0,704158.0,3666746.0,-33695.0,8739.0,-1275.0,6346.0,7621.0,3833.0,50.14637293273664,49.305462591635894,-0.00939995593117704,0.007494841869455149,42379202.0,0,0.002017114928535735,-0.015331360123915233,0.200526165318204,0.1869834705043916,1.0724272299432709,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,1,1,4,golden1,golden1,1029943.1274907794
2025-01-22,50.32500076293945,0.053264976183447166,-0.015166296170715743,0.037094264409256894,983516.0,-6479976.0,-79.0,-183392.0,0.0,0.0,0.08000000000000007,59000.0,-4147000.0,0.0,0.0,2721268.0,3497936.0,-32126.0,7291.0,490.0,4190.0,3700.0,-2579.0,50.33412812107874,49.403905928073236,-0.00018133537780440356,0.018644170284981776,44315189.0,0,0.013085083761691596,-0.015331360123915233,0.20539612798862394,0.18876317124456582,1.0881154763103025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,golden1,golden1,1043403.9452145761
2025-02-03,48.17499923706055,0.0077555667651934,-0.05724069127990039,-0.027013410861283726,-56222855.0,-23199326.0,214.0,-170208.0,0.0,0.0,1.1499999999999995,121000.0,-1049000.0,1416.0,0.0,2747200.0,4085276.0,-36490.0,-279.0,-2294.0,3015.0,5309.0,-1161.0,50.41173255064441,49.403902265183824,-0.04436930056583166,-0.02487461459070439,40077903.0,0,-0.0427223346902007,-0.02409594486687101,0.25699430160853676,0.2029399173669321,1.2663565893932531,1,1,2,1,1,1,0,0,0,1,1,0,1,1,7,1,0,1,8,golden1,golden1,998261.0826197818
2025-02-04,48.462501525878906,0.013062444570012044,-0.05161442322895393,-0.012480880846426734,-63238419.0,-27676590.0,255.0,-163316.0,0.0,0.0,0.71,86000.0,2219000.0,1456.0,0.0,2733940.0,4047682.0,-34065.0,-2202.0,-2632.0,2402.0,5034.0,-212.0,50.41173255064441,49.58933485385092,-0.038666217686672,-0.022723299904969574,40077903.0,0,0.005967873240715793,-0.02409594486687101,0.2582988906649438,0.20326810907242357,1.2707300316003483,0,1,1,1,1,1,0,0,0,1,1,0,1,1,7,1,0,1,8,golden1,golden1,1002839.7194587386
2025-02-05,49.20000076293945,0.027649420473217612,-0.037181952405416774,-0.0075642964040121274,-65666305.0,-28682137.0,252.0,-127386.0,0.0,0.0,1.0099999999999998,137000.0,3407000.0,1456.0,0.0,2761472.0,4767418.0,-31808.0,2913.0,-3670.0,2961.0,6631.0,1170.0,50.51107930143815,49.58933620462301,-0.02595625665954382,-0.00785119284672453,35012763.0,0,0.015217935802730453,-0.02409594486687101,0.2643253568329601,0.20500711746871192,1.2893472192413091,0,1,1,1,1,1,0,0,0,1,1,0,1,1,7,0,1,1,8,golden1,golden1,1019738.0315749068
2025-02-06,49.412498474121094,0.03118328212962096,-0.0330234843520516,-0.005284363703494721,-63896944.0,-29445284.0,184.0,-110302.0,0.0,0.0,0.8500000000000005,128000.0,5128000.0,1456.0,0.0,2730584.0,4446160.0,-30996.0,2699.0,-4403.0,3006.0,7409.0,-212.0,50.51107969540952,49.612305700273694,-0.021749311792839565,-0.00402737230879191,35012750.0,0,0.00431905910338326,-0.02409594486687101,0.2641009640226308,0.2035718974275102,1.2973350809223279,0,1,1,1,1,1,0,0,0,1,1,0,1,1,7,0,0,0,7,golden1,golden1,1023462.9621341766
2025-02-07,49.63750076293945,0.03487997575569013,-0.028620308314144083,-0.013661201978685145,-69783779.0,-35664157.0,32.0,-27392.0,0.0,0.0,0.5599999999999996,110000.0,7394000.0,1456.0,0.0,569456.0,3650606.0,-29862.0,2264.0,-3596.0,3108.0,6704.0,3004.0,50.49371372488138,49.61248071822023,-0.01695682291477041,0.0005043094873913301,35722908.0,0,0.0045535501293503255,-0.02409594486687101,0.2615621444533214,0.20364181779839963,1.2844225576117252,0,1,1,1,1,1,0,0,0,1,1,0,0,0,5,0,1,1,6,golden1,golden1,1029686.7431238184
2025-02-10,49.07500076293945,0.021818411812712712,-0.039628136431494654,0.018681920916078454,-16504976.0,-16705597.0,-303.0,41287.0,0.0,0.0,-0.5099999999999998,44000.0,2554000.0,40.0,0.0,505678.0,3133906.0,-30961.0,5529.0,-1446.0,3674.0,5120.0,-189.0,50.493713288023386,49.61248066039026,-0.028096815082531035,-0.010833562246765904,35722919.0,0,-0.011332157972384738,-0.02409594486687101,0.26300575369966583,0.20445157341488454,1.2863963299805958,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1019152.6423198611
2025-02-11,49.375,0.02671805979922115,-0.03375730969923019,0.018828959409654455,-5630688.0,-9653774.0,-259.0,47067.0,0.0,0.0,0.3200000000000003,69000.0,1926000.0,0.0,0.0,485856.0,3149190.0,-31339.0,2726.0,-297.0,5829.0,6126.0,1092.0,50.532520878266304,49.611734527497454,-0.022906454262489495,-0.004771744623567664,34897164.0,0,0.006113076564373765,-0.02409594486687101,0.26151859148203843,0.2034664652409705,1.2853154507417983,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3,golden1,golden1,1024569.2489619914
2025-02-12,49.29999923706055,0.023963425621229772,-0.03522503504519936,0.00203248927988664,-3455438.0,-7819052.0,-214.0,44156.0,0.0,0.0,0.41000000000000014,21000.0,431000.0,0.0,0.0,470986.0,3183976.0,-31214.0,594.0,-213.0,7783.0,7996.0,1365.0,50.45846207551201,49.605223792340084,-0.022958742514145647,-0.006153072840821783,26236100.0,0,-0.0015190027937104222,-0.02409594486687101,0.23471837350123564,0.20284433134430302,1.1571354838742345,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3,golden1,golden1,1023161.8762628788
2025-02-13,49.087501525878906,0.018265010532396708,-0.03938350309856442,-0.006577221518405896,-9635228.0,-12607617.0,-140.0,90926.0,0.0,0.0,0.0,-9000.0,235000.0,120.0,0.0,489914.0,3266964.0,-31464.0,-468.0,580.0,7498.0,6918.0,-491.0,50.05688176253552,49.605223792340084,-0.019365573773757028,-0.010436849728336917,16135695.0,0,-0.004310298467954055,-0.02409594486687101,0.23037702606558252,0.20302594084848646,1.1347171947722066,0,0,0,1,1,0,1,0,0,1,1,0,0,0,5,1,0,1,6,golden1,golden1,1021992.3049003058
2025-02-14,48.5,0.004949632946269045,-0.05088059788177546,-0.022916157047712216,-26260801.0,-24803029.0,176.0,77023.0,0.0,0.0,-0.25,-3000.0,839000.0,120.0,0.0,510390.0,3420982.0,-35307.0,-5445.0,743.0,8874.0,8131.0,1427.0,50.05685983672731,49.60522138214535,-0.031101827837491047,-0.02228034370880083,16135901.0,0,-0.011968454445968835,-0.02409594486687101,0.22839401419642086,0.1975682240243323,1.1560260528954904,0,0,0,1,1,1,1,0,1,1,1,0,0,0,7,1,1,2,9,golden1,golden1,1010421.33938075
2025-02-17,49.23749923706055,0.018906267609589245,-0.0364481270582383,0.003311227133873107,-22359066.0,-23593973.0,48.0,86340.0,0.0,0.0,-0.07000000000000028,47000.0,1659000.0,120.0,0.0,640230.0,3534582.0,-29484.0,1477.0,3601.0,8490.0,4889.0,-231.0,50.00560819302784,49.60140698255403,-0.015360456231275021,-0.007336641592071813,17212545.0,0,0.015206169836299965,-0.02409594486687101,0.23296270100899796,0.19948939024113735,1.1677949425149827,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1025914.2700591946
2025-02-18,49.412498474121094,0.021505064842053834,-0.0330234843520516,0.0007594627670095555,-25506358.0,-25884537.0,95.0,111195.0,0.0,0.0,-0.47000000000000064,-23000.0,1360000.0,439.0,0.0,716446.0,3445990.0,-28912.0,2427.0,4597.0,8681.0,4084.0,-2042.0,50.005609070918375,49.601406966173826,-0.011860881365450937,-0.003808530918922526,17212474.0,0,0.0035541861339867253,-0.02409594486687101,0.23339191799768091,0.19859345057631436,1.1752246477433272,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1029978.9011317436
2025-02-19,49.32500076293945,0.01870115632309899,-0.034735768379338894,0.0005071303502193203,-30739621.0,-28641445.0,42.0,100804.0,0.0,0.0,-0.8899999999999997,-36000.0,2726000.0,439.0,0.0,737072.0,3516134.0,-24751.0,6463.0,2537.0,7033.0,4496.0,-3500.0,50.00561862547501,49.601406966173826,-0.013610827767838507,-0.005572547638071468,17212357.0,0,-0.0017707607160861727,-0.013506148458180427,0.21738936964211558,0.1981986743102051,1.0968255483983445,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1027989.1410121529
2025-02-20,49.13750076293945,0.013896926201661497,-0.038405044418455714,0.0010185736797825307,-30654616.0,-30416012.0,160.0,79215.0,0.0,0.0,-0.6400000000000006,-70000.0,3799000.0,319.0,0.0,756990.0,3586968.0,-24533.0,6931.0,4880.0,7065.0,2185.0,-4733.0,50.00561736266455,49.60140757688068,-0.01736038160331277,-0.009352694542431816,17212399.0,0,-0.0038013177313699353,-0.013506148458180427,0.2170213469070856,0.19609090413354255,1.1067384683957036,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,golden1,golden1,1024279.0195494387
2025-02-21,49.48749923706055,0.02006109809192691,-0.03155575900608243,0.02036080901155768,-17564293.0,-19359928.0,-165.0,90427.0,0.0,0.0,0.3799999999999999,-62000.0,2251000.0,319.0,0.0,768694.0,3575834.0,-25255.0,10052.0,6619.0,6758.0,139.0,-7992.0,50.00562372819459,49.6014079178895,-0.010361324437233477,-0.002296480797833844,17212325.0,0,0.007122838335015036,-0.013506148458180427,0.21613825373686663,0.19467982562426517,1.1102242003956615,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,golden1,golden1,1032536.0728858847
2025-02-24,49.04999923706055,0.0102076099517594,-0.04011740309735512,-0.003808073174010218,-28461977.0,-25197399.0,93.0,66129.0,0.0,0.0,0.33000000000000007,-123000.0,3231000.0,319.0,0.0,628124.0,3377996.0,-31679.0,-2195.0,7524.0,8442.0,918.0,-3971.0,50.039364287993244,49.60140715820323,-0.019771735013230263,-0.011116779799895005,16109915.0,0,-0.008840616453545946,-0.013506148458180427,0.20621448305862716,0.19539951172540226,1.0553479956921454,0,0,0,1,1,1,1,0,0,1,1,0,0,0,6,1,0,1,7,golden1,golden1,1024078.0024270418
2025-02-25,48.412498474121094,-0.0034966720403633023,-0.052592956560674864,-0.020237794705396883,-52149776.0,-43850791.0,372.0,10740.0,0.0,0.0,0.5800000000000001,-62000.0,1217000.0,0.0,0.0,574016.0,3596274.0,-35332.0,-6420.0,8829.0,9425.0,596.0,-3488.0,50.03933399294478,49.60140756067772,-0.03251113452175569,-0.023969261055792113,16110215.0,0,-0.012996957652504526,-0.014483226504389334,0.20898564845282602,0.19595062562642024,1.0665219760576679,0,0,0,1,1,1,1,0,0,1,0,0,0,0,5,1,0,1,6,group_a_plus_defensive,group_a_plus_defensive,1010723.9477484807
2025-02-26,48.67499923706055,0.0013165567000852363,-0.04745595517558876,-0.013177932403952153,-58051814.0,-53835744.0,518.0,11749.0,0.0,0.0,0.15999999999999925,-57000.0,357000.0,0.0,0.0,569718.0,3591218.0,-35013.0,-10262.0,6191.0,11383.0,5192.0,696.0,50.08403377523265,49.626283887812754,-0.028133407634368557,-0.01916896805940016,14695371.0,0,0.005422169299520219,-0.014483226504389334,0.20639223322493874,0.1921753285737245,1.0739788231753182,0,0,0,1,1,1,1,0,0,1,0,0,0,0,5,1,1,2,7,group_a_plus_defensive,group_a_plus_defensive,1014913.7546441813
2025-02-27,48.125,-0.010379450812572077,-0.0582191499600091,-0.02060545911409284,-65477511.0,-58902221.0,524.0,-41134.0,0.0,0.0,0.6600000000000001,10000.0,1119000.0,0.0,0.0,590828.0,3719650.0,-36719.0,-12186.0,4348.0,9878.0,5530.0,3345.0,50.08401751159858,49.62628209042777,-0.03911462396451937,-0.030251754255782748,14695493.0,0,-0.01129941953120328,-0.014483226504389334,0.209344068466391,0.19346931263780406,1.0820530946853895,0,0,0,1,1,1,0,0,0,1,0,0,0,0,4,1,1,2,6,group_a_plus_defensive,group_a_plus_defensive,1006053.184320288
2025-03-03,47.01250076293945,-0.03327128736735818,-0.07999017286178,-0.05001259938929381,-113255426.0,-91467619.0,1001.0,-83006.0,0.0,0.0,-1.2799999999999998,-46000.0,6247000.0,0.0,0.0,638390.0,3985774.0,-46555.0,-21300.0,3293.0,5899.0,2606.0,2467.0,49.353374363845575,49.626273753721485,-0.0474308723786262,-0.05266913658989003,3646072.0,0,-0.02311686726359574,-0.02409714063492599,0.21524909480323523,0.1974626603745881,1.090074925532281,0,0,0,1,1,1,0,0,1,1,0,0,0,0,5,1,1,2,7,group_a_plus_defensive,group_a_plus_defensive,988343.0945007289
2025-03-04,46.70000076293945,-0.039573861594680126,-0.0861056329269747,-0.04791026525328701,-126741737.0,-99827292.0,1067.0,-110504.0,0.0,0.0,-0.22999999999999954,-21000.0,5879000.0,516.0,0.0,713184.0,4598274.0,-44023.0,-12344.0,3893.0,7158.0,3265.0,2347.0,49.3533307740374,49.62626760839702,-0.05376192385567924,-0.0589660876483572,3645939.0,0,-0.006647168198428366,-0.013502953133059086,0.15816070778542338,0.19566603238340843,0.8083196958555728,0,0,0,1,1,1,0,0,1,1,1,0,0,1,7,1,1,2,9,group_a_plus_defensive,group_a_plus_defensive,983380.0937851358
2025-03-05,47.3125,-0.02699479165914853,-0.07411934612951543,-0.02272137379377559,-105840592.0,-82913362.0,674.0,-56727.0,0.0,0.0,-0.3799999999999999,27000.0,7011000.0,516.0,0.0,729968.0,5209970.0,-40914.0,-5582.0,2431.0,6658.0,4227.0,3631.0,49.3533307740374,49.62626821144174,-0.041351429417829544,-0.046623860605103484,3645939.0,0,0.013115615140345316,-0.013502953133059086,0.16454687883233243,0.19745242597408474,0.8333494917602526,0,0,0,1,1,1,0,0,1,1,1,0,0,1,7,1,1,2,9,group_a_plus_defensive,group_a_plus_defensive,993422.0576789584
2025-03-06,47.025001525878906,-0.03311364361997904,-0.07974553952884977,-0.03389825859360984,-107766430.0,-80780262.0,640.0,-56517.0,0.0,0.0,0.17000000000000082,17000.0,10077000.0,516.0,0.0,724866.0,4314928.0,-40485.0,-5472.0,1708.0,6825.0,5117.0,-75.0,49.35329628966527,49.626268959136524,-0.047176074119165134,-0.05241714696302402,3645993.0,0,-0.006076585978781357,-0.013502953133059086,0.1534410675264761,0.1978295644160553,0.7756225313410399,0,0,0,1,1,1,0,0,0,1,1,0,0,0,5,1,0,1,6,group_a_plus_defensive,group_a_plus_defensive,988583.5482641549
2025-03-07,46.587501525878906,-0.04224451649319927,-0.08830718362012246,-0.03194802024147725,-107184781.0,-78803053.0,647.0,4240.0,0.0,0.0,-0.5099999999999998,28000.0,-2046000.0,516.0,0.0,696378.0,4114254.0,-40458.0,-3739.0,2694.0,9074.0,6380.0,850.0,49.353206779559265,49.6625293893657,-0.056039018214837366,-0.06191847055106414,3646111.0,0,-0.00930356163325663,-0.013502953133059086,0.15336808978616281,0.1925073718717957,0.7966868400670988,0,0,0,1,1,1,1,0,1,1,1,0,0,0,7,1,1,2,9,group_a_plus_defensive,group_a_plus_defensive,981320.7795419442
2025-03-10,46.3125,-0.04797878826795099,-0.09368881833813869,-0.014889672992917546,-70506186.0,-55470012.0,314.0,78941.0,0.0,0.0,1.0400000000000005,72000.0,-5210000.0,516.0,0.0,671658.0,3952962.0,-42626.0,3929.0,3673.0,9337.0,5664.0,3058.0,49.28439452011327,49.72322310906498,-0.060300923833008,-0.06859416779125038,2935973.0,0,-0.005902903501406875,-0.013502953133059086,0.1511074809427384,0.19060138833951093,0.7927931808847921,0,0,0,1,1,1,1,0,0,1,1,0,0,0,6,0,1,1,7,group_a_plus_defensive,group_a_plus_defensive,977184.0127657065
2025-03-11,45.5,-0.06438520876548326,-0.10958901450764502,-0.025695947394753782,-72561497.0,-54220838.0,220.0,51216.0,0.0,0.0,-0.28000000000000025,-2000.0,-3234000.0,0.0,0.0,678244.0,3934860.0,-45697.0,-1674.0,4263.0,9664.0,5401.0,2136.0,49.28424707778172,49.785333499434124,-0.07678411058627554,-0.08607622362282319,2936077.0,0,-0.01754385964912286,-0.017822510029846507,0.15691957987097274,0.19315716156875223,0.8123932791128684,0,0,0,1,1,1,1,0,1,0,0,0,0,0,5,1,1,2,7,group_a_plus_defensive,group_a_plus_defensive,963546.366209228
2025-03-12,45.70000076293945,-0.06005757672736278,-0.10567510513559797,-0.034081886120170046,-72138149.0,-53708763.0,344.0,55140.0,0.0,0.0,0.040000000000000036,-43000.0,-1877000.0,0.0,0.0,680392.0,4135478.0,-43409.0,-2495.0,3578.0,7612.0,4034.0,-193.0,49.27303490086961,49.858714094613774,-0.07251500024544044,-0.0834099596668817,2613872.0,0,0.0043956211635045594,-0.017822510029846507,0.1556039018077947,0.1930274033579234,0.8061233747172379,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,1,0,1,5,group_a_plus_defensive,group_a_plus_defensive,967037.2340275436
2025-03-13,45.275001525878906,-0.06842040175685593,-0.11399211589394032,-0.03721424653302641,-60608306.0,-44733982.0,289.0,29836.0,0.0,0.0,0.5499999999999998,-53000.0,-5662000.0,0.0,0.0,725108.0,4520818.0,-41732.0,-1247.0,4649.0,10576.0,5927.0,810.0,49.234650132282965,49.89449740232972,-0.08042402242659041,-0.09258527727418531,1078597.0,0,-0.00929976433184665,-0.017822510029846507,0.1565301679787458,0.1936792391311462,0.8081928072463894,0,0,0,1,1,1,1,0,0,0,0,0,0,1,5,1,1,2,7,group_a_plus_defensive,group_a_plus_defensive,960077.9382019998
2025-03-14,45.125,-0.07095007929328623,-0.11692756658587866,-0.031392572642396366,-51826595.0,-39001509.0,150.0,-41838.0,0.0,0.0,1.13,-85000.0,2848000.0,0.0,0.0,772062.0,4637898.0,-41877.0,-1419.0,5298.0,11580.0,6282.0,-98.0,49.234650132282965,49.914105234251316,-0.08347068824986503,-0.09594693146908317,1078597.0,0,-0.0033131202832354933,-0.017822510029846507,0.15656112811477754,0.19365469382811953,0.808455116785009,0,0,0,1,1,1,0,0,0,1,0,0,1,1,6,1,0,1,7,group_a_plus_defensive,group_a_plus_defensive,958136.0277979712
2025-03-17,45.51250076293945,-0.06247745741059518,-0.10934438117471479,-0.01727393764233298,-42978248.0,-33480499.0,326.0,-62050.0,0.0,0.0,1.7299999999999995,-95000.0,4081000.0,0.0,0.0,891546.0,4715154.0,-39562.0,3064.0,8251.0,14079.0,5828.0,164.0,49.2340469486118,49.92127505884073,-0.0755888742917421,-0.0883145370526851,1078592.0,0,0.008587274524973987,-0.017822510029846507,0.1599186666286775,0.19430924573757258,0.8230111028512673,0,0,0,1,1,1,0,0,0,1,0,0,1,1,6,0,1,1,7,group_a_plus_defensive,group_a_plus_defensive,964457.8655127757
2025-03-18,45.70000076293945,-0.057955318452650895,-0.10567510513559797,0.0043956211635045594,-21173947.0,-23012310.0,-26.0,-48838.0,0.0,0.0,2.01,-66000.0,-6450000.0,0.0,0.0,964128.0,4349784.0,-39200.0,6497.0,7885.0,15169.0,7284.0,1883.0,47.30416034686603,49.921284236658245,-0.03391159619288864,-0.08455879167104874,1926.0,0,0.004119747253103601,-0.017822510029846507,0.14741652391321214,0.19391925663674991,0.7601953847696167,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3,group_a_plus_defensive,group_a_plus_defensive,967540.5335810545
2025-03-19,45.13750076293945,-0.06895314724676971,-0.11668293325294843,-0.012308533711363978,-25909366.0,-25135551.0,61.0,-88866.0,0.0,0.0,1.4000000000000004,-76000.0,-7677000.0,0.0,0.0,1043608.0,4206156.0,-36396.0,7013.0,5409.0,9283.0,3874.0,-160.0,47.182264056333096,49.946049462450425,-0.04333754079609886,-0.09627485559445603,2022.0,0,-0.012308533711363978,-0.017822510029846507,0.14784524337044908,0.1935493942978235,0.7638631157013733,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4,0,0,0,4,group_a_plus_defensive,group_a_plus_defensive,958753.9452276593
2025-03-20,46.11249923706055,-0.04840766952379327,-0.09760272771018574,0.018498016188976507,-23650680.0,-24559352.0,-163.0,-49225.0,0.0,0.0,0.46999999999999975,-56000.0,-15594000.0,0.0,0.0,1044584.0,3968154.0,-33162.0,8570.0,7893.0,9857.0,1964.0,-3963.0,46.11364268227755,49.85374496024122,-2.4796245763569758e-05,-0.07504442697663638,1891708.0,0,0.021600630465602233,-0.017822510029846507,0.17440134016627853,0.1990935956269626,0.8759766461451155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,group_a_plus_defensive,group_a_plus_defensive,974028.7161124859
2025-03-21,45.73749923706055,-0.05540799567728982,-0.10494127978841938,0.013573390294970622,-17037489.0,-18994944.0,-128.0,-20291.0,0.0,0.0,0.17999999999999972,-48000.0,-14980000.0,0.0,0.0,1012036.0,3932072.0,-35588.0,6289.0,6626.0,11029.0,4403.0,-1879.0,46.113468878412284,49.86667896245926,-0.00815314159824021,-0.0828043858406382,1891642.0,0,-0.008132285306683418,-0.017822510029846507,0.17524059002569767,0.19936663233195112,0.8789865584623865,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,group_a_plus_defensive,group_a_plus_defensive,967653.7502872476
2025-03-24,45.6875,-0.055694642566826436,-0.1059197384685282,0.0038450806729355413,-16105633.0,-17463646.0,-345.0,-42532.0,0.0,0.0,-0.9900000000000002,-28000.0,-19088000.0,0.0,0.0,879840.0,3952032.0,-36061.0,3501.0,6057.0,11327.0,5270.0,-558.0,46.1134679776753,49.89121174464024,-0.009237387608356018,-0.08425755955089298,1891646.0,0,-0.0010931781993894774,-0.017822510029846507,0.170997370720147,0.19895052392530127,0.8594969610854121,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,group_a_plus_defensive,group_a_plus_defensive,966461.2970899935
2025-03-25,46.162498474121094,-0.04525292735912978,-0.09662426903007704,0.010120299856902992,-12340042.0,-13978363.0,-209.0,-38465.0,0.0,0.0,-0.6799999999999997,28000.0,-12446000.0,0.0,0.0,735536.0,4090470.0,-31880.0,7320.0,8115.0,11106.0,2991.0,-4293.0,46.11810965546965,49.880235998333895,0.0009625029946598307,-0.07453327855820446,2098755.0,0,0.010396683428095077,-0.017822510029846507,0.17719489119319304,0.20035028612985045,0.8844254461326299,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,group_a_plus_defensive,group_a_plus_defensive,973837.1857283292
2025-03-26,46.125,-0.04546089780209839,-0.09735809437725551,0.02187757896137965,-5822329.0,-10310335.0,-298.0,-55936.0,0.0,0.0,-0.3100000000000005,42000.0,-12035000.0,527.0,0.0,645478.0,3915544.0,-33016.0,3380.0,7215.0,9016.0,1801.0,-2073.0,46.11778173031097,49.880236519634806,0.00015651814589090485,-0.07528505840497768,2098480.0,0,-0.0008123146571478168,-0.017822510029846507,0.17328527915904482,0.19859690028692364,0.8725477533067749,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,group_a_plus_defensive,group_a_plus_defensive,973556.2406337201
2025-03-27,45.25,-0.0628996293781724,-0.11448138255980078,-0.018704239660195188,-21947036.0,-21264739.0,80.0,-85168.0,0.0,0.0,-0.2400000000000002,33000.0,-2889000.0,569.0,0.0,593560.0,3867172.0,-36414.0,-3252.0,6613.0,9687.0,3074.0,1110.0,46.117610401620794,49.88022888203547,-0.01881299560114036,-0.09282693736201075,2098547.0,0,-0.01897018970189701,-0.019177523579981946,0.18024670229384818,0.201343157770864,0.8952213936118735,0,0,0,1,1,1,0,0,1,1,1,0,0,0,6,1,1,2,8,group_a_plus_defensive,group_a_plus_defensive,959492.1102416425
2025-03-28,44.79999923706055,-0.07139194613967637,-0.1232876599840037,-0.020497404004116482,-39936022.0,-29490576.0,132.0,-133933.0,0.0,0.0,-0.5499999999999998,63000.0,-410000.0,569.0,0.0,590630.0,4208532.0,-36697.0,-1109.0,6869.0,11217.0,4348.0,-55.0,46.11744974633569,49.9880069765174,-0.02856728887919091,-0.10378504871966576,2098495.0,0,-0.00994476824175583,-0.019177523579981946,0.17954000751091045,0.19522008866558466,0.919679981389956,0,0,0,1,1,1,0,0,1,1,1,0,0,0,6,1,0,1,7,group_a_plus_defensive,group_a_plus_defensive,950835.6604953494
